snp,n_blk,I_l,I_raw,sign_consistent
NC_035780.1_21953090,2,0.440017723427795,-0.0165129926895655,FALSE
NC_035780.1_21958832,2,2.26606897439346,0.0543164809821175,TRUE
NC_035780.1_22005285,2,-0.0701562188188828,0.0786329312776047,FALSE
NC_035780.1_22010323,3,-0.765140241522852,0.0667454118770663,FALSE
NC_035780.1_22030105,2,-1.11361794301456,-0.0523457630460503,FALSE
NC_035780.1_22276346,3,1.81841412811297,0.0201807132111752,FALSE
NC_035780.1_22392376,2,1.42420453003435,0.0401693749099891,TRUE
NC_035780.1_22398500,3,-0.64472654920093,-0.016424573620184,FALSE
NC_035780.1_23575652,2,1.02992946317528,0.0433974261427645,TRUE
NC_035780.1_23818494,2,0.442782005030354,0.0632762952106315,TRUE
NC_035780.1_24078909,2,0.972068617724434,0.0616459025058853,TRUE
NC_035780.1_24078931,3,0.542277765725832,0.0332756970940075,FALSE
NC_035780.1_24089934,2,-0.272877413288721,-0.00638979694343585,FALSE
NC_035780.1_24494373,2,1.47202598505066,0.083656359634971,TRUE
NC_035780.1_24637827,3,1.22491948118888,0.0160572384479261,TRUE
NC_035780.1_24752700,3,0.796246690505818,0.0061837682202206,FALSE
NC_035780.1_24756549,3,0.133715846968543,0.0149425494438359,FALSE
NC_035780.1_24797292,2,0.222938090258952,0.0545750072610927,FALSE
NC_035780.1_24807218,3,1.05363523531274,0.0560389887179504,FALSE
NC_035780.1_24826351,3,0.228627983919463,0.0437210929154321,TRUE
NC_035780.1_24826489,3,0.361103936452079,0.03952826356554,TRUE
NC_035780.1_25192127,2,-0.91315949146919,-0.00970451418887817,TRUE
NC_035780.1_25202948,3,0.735690838230267,0.0824179991052616,TRUE
NC_035780.1_25203176,3,0.337609507107579,0.0306263672339513,TRUE
NC_035780.1_25301154,2,0.566940464490676,-0.0110946953100056,FALSE
NC_035780.1_25934158,2,-0.74377344023281,0.0180024965359023,FALSE
NC_035780.1_25957311,2,-1.36327242609854,-0.0341450015497815,TRUE
NC_035780.1_26063315,2,0.246959160850919,0.0244018259750874,TRUE
NC_035780.1_26242776,2,0.477910330350913,0.0395560607341809,TRUE
NC_035780.1_26242948,3,0.824180898794856,0.0518222873642615,FALSE
NC_035780.1_26370867,2,-0.279795387986788,-0.0329290273464403,FALSE
NC_035780.1_26403392,3,1.38923927376627,0.0210422758392928,TRUE
NC_035780.1_26403406,3,1.84571137528783,0.0185461544761752,FALSE
NC_035780.1_26587849,3,-0.397886398103651,-0.0329298502558619,FALSE
NC_035780.1_26641245,3,-0.588286347744826,0.00138238732355529,FALSE
NC_035780.1_26641443,3,0.218750767521605,0.0420547836846317,FALSE
NC_035780.1_26886056,3,-0.0682941873529669,-0.0246791601361993,TRUE
NC_035780.1_27668305,2,-0.699174307181958,-0.000194950333331462,FALSE
NC_035780.1_27795173,3,0.245046100613185,0.0528413933102745,FALSE
NC_035780.1_27798619,3,0.148341677567037,0.0340974859136229,TRUE
NC_035780.1_27798629,3,0.0252830023522106,0.00639927910984486,FALSE
NC_035780.1_27798655,3,0.0547840087469282,0.0122508296102722,FALSE
NC_035780.1_27798656,3,-0.0538839352244524,-0.0166329739919823,FALSE
NC_035780.1_27833517,3,-0.0690705969610766,0.0176539251954307,FALSE
NC_035780.1_27851034,3,-0.135582453365568,-0.0119859855327555,FALSE
NC_035780.1_27851427,2,0.11199652896131,0.0327414706410697,FALSE
NC_035780.1_27851446,2,-0.101230650290044,-0.0266630413223731,TRUE
NC_035780.1_27854732,3,-0.0215448599948289,0.010533627220911,FALSE
NC_035780.1_29904291,3,0.873588991561281,0.017687119188869,FALSE
NC_035780.1_30519224,2,0.00269388601248594,-0.0144094539815774,FALSE
NC_035780.1_30691871,3,0.145319293979838,0.0372668741288357,FALSE
NC_035780.1_30691886,3,0.286224685826678,0.0709057889645897,TRUE
NC_035780.1_30691894,3,0.37947841859466,0.00309320217622852,FALSE
NC_035780.1_30850154,2,0.208020442907082,0.0172686721730193,FALSE
NC_035780.1_31246565,3,0.360657004826977,0.0840588732933986,TRUE
NC_035780.1_31273658,3,0.443902333631557,-0.00574057730854722,FALSE
NC_035780.1_31325492,2,0.274238922139719,0.0587722864317836,TRUE
NC_035780.1_31672604,3,-0.261752876536951,0.00797361121915596,FALSE
NC_035780.1_32273330,2,0.522984246915076,0.120520190043088,TRUE
NC_035780.1_32363479,3,0.387165793992855,0.0112603317021057,FALSE
NC_035780.1_32363950,3,0.396555678194023,0.0295503394390782,TRUE
NC_035780.1_32399018,3,-0.394758999003587,-0.0286374399905256,FALSE
NC_035780.1_32399475,2,0.223595733716433,0.0207350659410117,FALSE
NC_035780.1_33139683,2,-0.0426659573527275,0.0304760362923071,FALSE
NC_035780.1_33460432,3,0.417490203209914,0.0613722005984294,TRUE
NC_035780.1_33460446,2,0.208667232119754,0.0353072904026858,TRUE
NC_035780.1_33525853,3,0.6472087175611,0.0962270132505672,FALSE
NC_035780.1_33922584,3,0.0431521538609608,0.0156701909056345,FALSE
NC_035780.1_37363574,2,0.808088955518847,0.0426224513368322,TRUE
NC_035780.1_38284214,3,-0.15000536855784,-0.00847632406971004,FALSE
NC_035780.1_39347026,3,0.582948898197593,0.0199188949776143,FALSE
NC_035780.1_39816950,3,-0.531770906582836,0.010526281234273,FALSE
NC_035780.1_41731535,3,0.315807843282577,0.0173719981852731,FALSE
NC_035780.1_42733221,3,-0.263512709236108,-0.0165536978154566,FALSE
NC_035780.1_43048576,3,0.149946494583654,0.0367244160592091,FALSE
NC_035780.1_46684551,2,0.688117723417021,0.068505260368299,FALSE
NC_035780.1_46792233,2,-1.50169494099086,-0.0244128500035911,FALSE
NC_035780.1_47055026,3,0.614691614685273,0.126005125248721,TRUE
NC_035780.1_47116571,3,0.195479954319673,0.0470650098292801,FALSE
NC_035780.1_47246171,2,0.676762100924965,0.0775091742194307,TRUE
NC_035780.1_47246176,2,0.479021532283723,0.0553119100428741,TRUE
NC_035780.1_47304766,3,0.305971492149059,0.0690822576679276,TRUE
NC_035780.1_47304864,3,0.135911860207293,-0.0770472154645119,FALSE
NC_035780.1_47394431,3,0.245152065919038,0.0563749449787207,FALSE
NC_035780.1_48529141,3,-0.231040400016517,-0.0451678529032892,FALSE
NC_035780.1_48531640,2,1.7193671773178,0.0475782663462739,TRUE
NC_035780.1_48998762,2,-0.0653090079911701,-0.030973410585412,TRUE
NC_035780.1_49947770,2,0.0569410783461408,0.0493264595465662,TRUE
NC_035780.1_49952164,2,1.13477961828975,0.165689401526566,TRUE
NC_035780.1_53792133,3,-0.381918403719174,-0.104625659685805,FALSE
NC_035780.1_54843111,2,-1.58828740677114,-0.00317268011594246,FALSE
NC_035780.1_55027801,3,1.14818561089689,0.065092663176283,TRUE
NC_035780.1_55038317,2,0.584567589442136,0.0096240290627558,FALSE
NC_035780.1_55038356,2,0.636136779278246,0.0108302281392807,FALSE
NC_035780.1_55377631,3,0.403180675600961,0.0539158860598534,FALSE
NC_035780.1_55395085,3,0.500595451304903,0.119505753688379,FALSE
NC_035780.1_55646379,2,0.654813266008421,0.0632376680471215,TRUE
NC_035780.1_55857939,2,0.870148215713505,0.0603588915398097,TRUE
NC_035780.1_56153939,2,-0.260105858063635,0.0125647382411399,FALSE
NC_035780.1_56155386,2,0.255917471639095,0.0386830378051214,FALSE
NC_035780.1_56649256,2,0.708237286681521,0.0865399273318886,FALSE
NC_035780.1_56886492,2,1.55087552178412,0.0140083367319577,FALSE
NC_035780.1_56913564,2,1.30410515952542,0.112032021231486,TRUE
NC_035780.1_57800352,2,0.0161307562899706,0.00025920134939917,FALSE
NC_035780.1_58094343,2,-0.652908915866539,0.0236253897165222,FALSE
NC_035780.1_58165876,2,0.0493126270846219,-0.00224387306309212,FALSE
NC_035780.1_58181306,2,0.745448206028041,0.118330467047709,TRUE
NC_035780.1_58257160,2,0.0991092065079966,0.00186426965710856,FALSE
NC_035780.1_58257163,2,-0.0583634850353096,-0.00220604300684477,FALSE
NC_035780.1_58257352,2,1.0822810603107,0.0350132437169101,TRUE
NC_035780.1_58941069,2,0.866612903685171,0.0854731293107562,FALSE
NC_035780.1_59718304,2,0.216484251566713,0.0574159161090673,FALSE
NC_035780.1_59723468,3,-0.763988560921916,0.0507827890889037,FALSE
NC_035780.1_60058147,2,2.35467986122974,0.116732721709335,TRUE
NC_035780.1_60058210,2,-0.227793856164484,0.0329770354104665,TRUE
NC_035780.1_60414429,2,-0.604395931788513,-0.0287131305139346,TRUE
NC_035780.1_60632893,2,0.539764826409597,0.0459549295678317,TRUE
NC_035780.1_60632924,2,0.585622963009568,0.0798042958885919,TRUE
NC_035780.1_60632944,2,0.655058841474132,0.101357144021294,TRUE
NC_035780.1_60853968,3,0.276396784300343,0.028317326772399,FALSE
NC_035780.1_60854878,3,-0.0520413567273103,0.0137505405620392,FALSE
NC_035780.1_60854931,2,0.0549819597378258,0.0199335846093974,FALSE
NC_035780.1_61153984,2,0.310649603239794,0.0442387387528949,FALSE
NC_035780.1_61304992,3,-0.0132527482507972,0.0240601289795038,FALSE
NC_035780.1_61305139,2,-0.668653675581852,0.0361156279345086,FALSE
NC_035780.1_62581100,3,0.298379604904402,0.0291833699941575,TRUE
NC_035780.1_62581105,3,0.297626520562595,0.0432728878345025,TRUE
NC_035780.1_62761973,2,-0.164937526139768,-0.0260362181867193,FALSE
NC_035780.1_62762020,2,-0.12056901449869,0.00568533430352158,FALSE
NC_035780.1_62762307,3,0.576966039827793,0.0613367879715224,FALSE
NC_035780.1_62777643,3,0.563562114560754,0.00893400334177058,FALSE
NC_035781.1_643640,2,0.150441479919915,0.0229932753781136,TRUE
NC_035781.1_851815,3,0.0287196490733795,0.00702925364030046,FALSE
NC_035781.1_1101269,3,0.146278969635361,0.024962155340392,FALSE
NC_035781.1_1163009,3,0.39155598082653,0.0658285075310875,FALSE
NC_035781.1_2013247,3,0.00540236025192118,-0.00195219032926947,FALSE
NC_035781.1_2381574,2,0.0563554388330965,0.0588735618178912,FALSE
NC_035781.1_2543661,3,0.119605049921842,0.0306232304003071,FALSE
NC_035781.1_2543722,2,0.153763616928382,0.0109698737145283,FALSE
NC_035781.1_2867560,3,-0.100101637534054,0.00680228447368637,FALSE
NC_035781.1_2984378,2,0.577978734233819,0.00899561324307968,FALSE
NC_035781.1_2984410,2,0.885949733994547,0.0506014563098964,FALSE
NC_035781.1_3196715,2,-0.6853720027932,-0.0275140256300872,TRUE
NC_035781.1_3257955,2,0.107490798735755,0.0266805646977869,TRUE
NC_035781.1_3667502,3,-0.466512990466252,0.00473874645972948,FALSE
NC_035781.1_3667508,3,-0.539450579039357,-0.000791481817233042,FALSE
NC_035781.1_3668206,2,0.477972649067248,0.1312350922146,TRUE
NC_035781.1_4444153,2,-1.48230232791293,-0.0673450148514087,TRUE
NC_035781.1_4872678,3,-0.28762366635726,-0.0622992310658402,FALSE
NC_035781.1_5115634,3,-0.0691061698899441,-0.0173764435907273,FALSE
NC_035781.1_5115670,3,0.0448049662410399,0.00243869146499174,FALSE
NC_035781.1_5179447,3,0.136312215686401,-0.0019435313698339,FALSE
NC_035781.1_5386855,2,0.216754410367646,0.0460378387532024,TRUE
NC_035781.1_5872006,3,-1.56351021755435,-0.0066663830283347,FALSE
NC_035781.1_7363331,3,0.492488127152441,0.0258075583730728,TRUE
NC_035781.1_7363332,3,0.134986095329139,0.00562188005364408,FALSE
NC_035781.1_7487179,3,0.316814056494948,0.0570715067987261,FALSE
NC_035781.1_7487923,2,0.562384439251829,0.0879300837789693,TRUE
NC_035781.1_7487932,2,0.383990191231766,0.0457575798775217,TRUE
NC_035781.1_7487941,2,0.559648969339476,0.0669912103441595,TRUE
NC_035781.1_7913789,3,-0.365211417413031,0.0227363658060376,FALSE
NC_035781.1_8634399,2,0.212056020616183,0.0512661461395944,TRUE
NC_035781.1_8731558,2,-0.297098036780177,0.000182315584168121,FALSE
NC_035781.1_8739144,2,0.0806200186608879,0.0154541010304836,TRUE
NC_035781.1_8739240,2,-0.548540154206438,0.024690786543544,FALSE
NC_035781.1_8739654,2,0.66686373377431,0.10887861312927,TRUE
NC_035781.1_8787364,3,-0.381190334932645,-0.0668600198096052,TRUE
NC_035781.1_8787457,3,0.583210656933057,0.148178577191552,FALSE
NC_035781.1_9144947,2,-0.718982112134186,0.0245549635153259,FALSE
NC_035781.1_9819932,3,-0.337569502030326,-0.0675897481985604,FALSE
NC_035781.1_9820220,3,1.42265276281345,0.0744212155771234,TRUE
NC_035781.1_10989009,3,0.166150030828183,0.019354188354156,FALSE
NC_035781.1_10992444,3,0.249679161330847,0.0321187611361774,FALSE
NC_035781.1_10992450,3,0.496294924400355,0.0381293782246899,FALSE
NC_035781.1_10992459,3,0.852620949849293,0.0399927040519421,FALSE
NC_035781.1_11872545,3,-0.102422711710008,0.02205313405744,FALSE
NC_035781.1_11872598,3,0.256668516209391,0.032210855265597,FALSE
NC_035781.1_11878771,3,0.21590741660372,0.0506304241537952,FALSE
NC_035781.1_11961921,3,0.693943595340491,0.110478572962792,TRUE
NC_035781.1_13224181,2,1.37625360373867,0.0329578233879446,TRUE
NC_035781.1_13686183,3,-0.573640241888596,0.0099591277581465,FALSE
NC_035781.1_13690950,2,0.433197654164057,0.00833115299052079,FALSE
NC_035781.1_14213951,2,-0.50243793345633,0.0220485142167495,FALSE
NC_035781.1_14272306,3,-0.114756283544528,-0.0273867111514043,FALSE
NC_035781.1_14518764,3,-0.38469442830266,-0.0214902254183928,TRUE
NC_035781.1_14678287,2,1.6400009898241,0.0684263475664083,TRUE
NC_035781.1_14793502,2,0.241132648669461,0.0234314620512366,TRUE
NC_035781.1_14794176,2,0.0644551231857921,0.00322551741202026,FALSE
NC_035781.1_14795654,3,0.700338903850698,0.000578911584686881,FALSE
NC_035781.1_14932258,2,0.299931117411397,0.0250488681805808,TRUE
NC_035781.1_15025276,2,-0.118325061816379,0.0140751292900446,FALSE
NC_035781.1_15204165,3,-0.303413074772627,0.0235635451814453,TRUE
NC_035781.1_15204307,2,0.146460744678341,0.0368928591749031,TRUE
NC_035781.1_15229480,2,0.0307639228555495,0.0443372839616769,TRUE
NC_035781.1_15229552,2,0.227266328262895,0.0345084567462319,TRUE
NC_035781.1_15355177,3,-0.217115203567358,-0.0477139324531811,FALSE
NC_035781.1_15355805,2,1.60185584023879,0.0692857360968033,TRUE
NC_035781.1_15455991,3,0.139757141722392,0.0199326468391629,FALSE
NC_035781.1_15461753,3,1.13037424638847,0.0394611260100092,TRUE
NC_035781.1_15466418,2,-1.51434491793257,-0.0340095922153351,TRUE
NC_035781.1_15466421,2,-0.567141888842666,-0.0176570197749326,FALSE
NC_035781.1_15527898,3,-0.157570699313391,-0.0408712992004927,FALSE
NC_035781.1_15534363,3,0.0558267499359656,0.00208550686634994,FALSE
NC_035781.1_15749611,3,0.701630610170748,0.0328009955870718,FALSE
NC_035781.1_15749616,3,-1.03653550956989,-0.0240916616540691,FALSE
NC_035781.1_16007185,2,-0.412629402050375,0.0156693462515679,FALSE
NC_035781.1_16007833,3,0.314452121571432,0.079246570552244,FALSE
NC_035781.1_16030140,2,-0.0151160738537657,-0.020488788848034,FALSE
NC_035781.1_16030326,3,0.30391685216151,0.0273186695539844,FALSE
NC_035781.1_17461033,3,1.28996859647066,0.0289338063372736,TRUE
NC_035781.1_17461159,3,-0.118789584326979,-0.0331629605217376,FALSE
NC_035781.1_18111884,2,-0.45513992575342,-0.0197834819558125,FALSE
NC_035781.1_18119921,3,1.12238958683648,0.0205693987401182,TRUE
NC_035781.1_19675704,3,0.264449144498449,0.0603718847216891,FALSE
NC_035781.1_20342878,3,0.0961972741545314,0.0254702094151803,FALSE
NC_035781.1_20343007,2,-0.574674793115234,0.0206355221244051,FALSE
NC_035781.1_20343021,3,1.90859804278737,0.142478800610606,TRUE
NC_035781.1_20509071,2,0.94263843795361,0.092768671440252,TRUE
NC_035781.1_20672156,3,-1.09467341021193,-0.0358056448062466,FALSE
NC_035781.1_22253237,3,-0.345791203428343,-0.0171157222981298,FALSE
NC_035781.1_22767091,2,-0.19040328437037,-0.0452689779292802,TRUE
NC_035781.1_22840174,2,0.348966961484538,-0.000172973022529005,FALSE
NC_035781.1_22892689,3,0.613252613962093,-0.00348096415852975,FALSE
NC_035781.1_24177808,2,0.927238105691347,0.0406007017448413,TRUE
NC_035781.1_24186589,3,0.160562993432444,0.0341769796168326,FALSE
NC_035781.1_24384198,2,0.278013664299324,0.0331295116631629,TRUE
NC_035781.1_24671946,3,-0.195068569280898,-0.0448264269674983,FALSE
NC_035781.1_25128626,3,-0.124156178819251,0.0257114785044789,TRUE
NC_035781.1_25352616,3,0.300360253109758,0.0444539114320441,FALSE
NC_035781.1_25352908,3,0.0960760975765414,0.00228030870415187,FALSE
NC_035781.1_25352982,2,-0.449940701678705,0.0152400568581122,FALSE
NC_035781.1_25533148,3,0.286972106318376,-0.0540779323927916,FALSE
NC_035781.1_25533706,3,0.186593860348299,0.0419759702793876,TRUE
NC_035781.1_25533707,3,0.3066817373844,0.0655753466743338,TRUE
NC_035781.1_25939827,3,-0.125550473074253,0.00728241285908677,FALSE
NC_035781.1_25939836,3,-0.0769799607833113,0.0129048782600564,FALSE
NC_035781.1_25939903,2,0.152563497813998,0.0230727034968934,FALSE
NC_035781.1_25939929,2,0.102951052519889,0.0162268350778846,FALSE
NC_035781.1_25939975,2,0.0740436703284805,0.00774628997124062,FALSE
NC_035781.1_25940324,3,-0.584888503982154,0.0154045167468925,FALSE
NC_035781.1_26320012,2,-0.046099040510542,0.0617080871990614,TRUE
NC_035781.1_26320137,2,0.987148883685819,0.130944763466861,TRUE
NC_035781.1_26327944,3,0.218454206322511,0.047883831457547,TRUE
NC_035781.1_26327946,3,0.00372390708805134,-0.00669043947158696,FALSE
NC_035781.1_26673098,2,0.258108692660575,0.018040952552472,TRUE
NC_035781.1_27075959,2,1.6740579244754,0.16283895758091,TRUE
NC_035781.1_28910495,2,1.00761028895997,0.0354170051782747,TRUE
NC_035781.1_29316183,2,0.399552783683076,0.0770327671840409,TRUE
NC_035781.1_29482128,2,-0.0589725028217679,0.0025770180432343,FALSE
NC_035781.1_29542955,2,-1.06494224402628,0.0209812987971484,FALSE
NC_035781.1_29545113,2,-0.0893790192168573,-0.0237645165332336,FALSE
NC_035781.1_29743583,3,0.0503907481444763,0.00314158632289849,FALSE
NC_035781.1_29914715,3,-0.272285090393053,-0.0204290006229431,FALSE
NC_035781.1_29914826,3,0.251285944667376,0.0208410743623206,FALSE
NC_035781.1_30154434,2,0.661970439420393,0.144640346367976,TRUE
NC_035781.1_30190245,3,0.305133567987788,0.0616032680881379,TRUE
NC_035781.1_30489645,2,0.177687954353087,0.0348297534377761,TRUE
NC_035781.1_30627634,3,0.494385989831098,0.0847457821312188,TRUE
NC_035781.1_30627702,3,0.652669839468713,0.107090369148305,TRUE
NC_035781.1_30772268,2,0.23406573703323,0.0153074751184685,TRUE
NC_035781.1_31008135,3,-0.042159251965932,0.0291311222833286,TRUE
NC_035781.1_31008139,3,0.516413699906037,0.0739982625653568,TRUE
NC_035781.1_31008159,3,0.211194546610356,0.0283912781154693,FALSE
NC_035781.1_31085735,2,-0.0852120260637022,0.0240035993803353,TRUE
NC_035781.1_31089476,3,-0.148145672555663,0.0689474206838583,TRUE
NC_035781.1_31254759,2,-0.119538319422631,-0.0115708088113762,FALSE
NC_035781.1_31392425,2,1.40585880722746,0.0924187072629975,FALSE
NC_035781.1_31398869,2,0.105502550134485,0.0614761925954724,TRUE
NC_035781.1_33075163,2,-0.0252754363238201,0.00208454420469226,FALSE
NC_035781.1_33629056,3,-0.0623747285094381,0.010780941347084,FALSE
NC_035781.1_33651182,2,-0.478062576841174,-0.0315407123314608,TRUE
NC_035781.1_33677329,2,-1.5781357145203,-0.0338794140541679,TRUE
NC_035781.1_33681601,3,-0.0327562386789663,0.0585212457762123,FALSE
NC_035781.1_33964112,2,0.747358892302464,0.177731041975544,TRUE
NC_035781.1_35184655,2,1.11050877081452,0.263665338851522,TRUE
NC_035781.1_35580716,2,-1.42822680347695,-0.0216999627933395,FALSE
NC_035781.1_36409147,2,-0.263648758183031,0.00552336816527825,FALSE
NC_035781.1_36942663,3,0.150644824324012,0.00757436062820586,FALSE
NC_035781.1_36943105,3,-0.227897950117605,0.0213377045026199,FALSE
NC_035781.1_36943147,3,0.335542667036229,0.0520363031981297,FALSE
NC_035781.1_36943156,3,0.229282734474498,0.0369844564410702,FALSE
NC_035781.1_37439401,2,1.37117449545279,0.160651221520344,TRUE
NC_035781.1_37458446,2,0.483651347351933,0.0381508492180667,TRUE
NC_035781.1_38311231,3,0.700385077135648,0.00916677117909782,FALSE
NC_035781.1_38386990,2,-0.265813193274815,0.049554347214879,TRUE
NC_035781.1_38702449,2,-0.843064996100221,0.0322757672994534,TRUE
NC_035781.1_38702474,3,-0.423005363608579,-0.0493309716376463,FALSE
NC_035781.1_39538331,2,-2.53861933324609,-0.0252625620146133,TRUE
NC_035781.1_39612508,2,-1.11825923698107,0.0166020834474912,FALSE
NC_035781.1_40218835,2,1.83460376940939,0.0364890471525981,TRUE
NC_035781.1_40218836,2,1.79920618662247,0.0350092752535438,TRUE
NC_035781.1_40252169,2,-0.498011941734527,0.00347391690629257,FALSE
NC_035781.1_40474678,3,0.468811201745738,-0.00590308406589953,FALSE
NC_035781.1_41536634,3,0.502272481441653,-0.00150858513880665,FALSE
NC_035781.1_42195939,2,-0.440365419643053,-0.036453036237675,FALSE
NC_035781.1_42214813,3,0.718486038659911,0.127131707016779,FALSE
NC_035781.1_42214854,2,1.09621645996572,0.169646168863256,TRUE
NC_035781.1_42214863,2,-0.208935373932599,-0.0516171704366943,TRUE
NC_035781.1_42388771,3,-0.0420179155987684,0.0296446246582883,FALSE
NC_035781.1_42388837,3,0.392744302802299,0.0769383283969554,FALSE
NC_035781.1_42388844,3,0.304015334100289,0.0742913304572035,FALSE
NC_035781.1_42504153,3,-0.167082398761953,-0.00671770836153566,FALSE
NC_035781.1_42504263,3,0.00288496123459854,0.0484315526903756,TRUE
NC_035781.1_42504632,3,0.340657435553594,0.0874765227035398,FALSE
NC_035781.1_42547252,3,0.0240470126120591,0.00984780133062583,FALSE
NC_035781.1_42547603,2,0.714009594664806,0.00562834265973064,FALSE
NC_035781.1_42803836,2,-0.241932805992172,-0.00617816252620962,FALSE
NC_035781.1_45043534,3,-0.0777969747393231,0.00781336360990109,FALSE
NC_035781.1_45753246,2,0.521020202746708,-0.030774994319669,FALSE
NC_035781.1_46070547,2,-3.22995498851138,-0.0344678546214827,TRUE
NC_035781.1_46289986,3,-0.0587879665332484,-0.00632442525134481,FALSE
NC_035781.1_46291213,3,0.18854155398228,0.0439747032445829,TRUE
NC_035781.1_48602654,3,0.301406131480252,0.0340691467637641,TRUE
NC_035781.1_48602804,3,-0.330123012028512,-0.0150880304409066,FALSE
NC_035781.1_48984125,2,-0.692545709178628,0.0237831541515579,FALSE
NC_035781.1_49141493,3,0.182599463931552,0.0445013052602851,FALSE
NC_035781.1_50297999,3,0.293513918236338,0.0391399573240844,FALSE
NC_035781.1_50345725,3,-0.146551167466942,-0.0309128486690577,FALSE
